4.403874814
4.403874814
4.374068554
4.307004471
4.232488823
4.15052161
4.068554396
3.979135618
3.867362146
3.748137109
3.591654247
3.412816692
3.233979136
3.04023845
2.883755589
2.675111773
2.526080477
2.421758569
2.317436662
2.235469449
2.146050671
2.064083458
1.95976155
1.855439642
1.736214605
1.609538003
1.467958271
1.281669151
1.132637854
0.953800298
0.782414307
0.64828614
0.529061103
0.409836066
0.305514158
0.21609538
0.141579732
0.059612519
-0.029806259
-0.111773472
-0.193740686
-0.275707899
-0.350223547
-0.380029806
-0.409836066
-0.41728763
-0.43219076
-0.43219076
-0.439642325
-0.44709389
-0.44709389
-0.454545455
